A
1050 Generated by WorldEditor 2.0.0r4

1     13 1 0 ZGSZ Shenzen Bao'an Intl
1302 city Shenzhen
120 Linear Feature 7
111  22.64627995  113.81108790 20
112  22.64623764  113.81119293  22.64617824  113.81120981
111  22.64623764  113.81119293 20
111  22.64601426  113.81126822 20
111  22.64551765  113.81139537 20
111  22.64376946  113.81235538 20
112  22.64362755  113.81235543  22.64355044  113.81232441
111  22.64362755  113.81235543 20
111  22.64326948  113.81222097
112  22.64326948  113.81222097  22.64318594  113.81218932 20
111  22.64312221  113.81222800 20
111  22.64243884  113.81260784 20
112  22.64226504  113.81256195  22.64221399  113.81245792
111  22.64226504  113.81256195 20
111  22.64206692  113.81214602
111  22.64201351  113.81217570 20
111  22.64222703  113.81263257
112  22.64222703  113.81263257  22.64224968  113.81268569 20
111  22.64217640  113.81274334 20
111  22.64102938  113.81338017 20
112  22.64089419  113.81331740  22.64084453  113.81321244
111  22.64089419  113.81331740 20
111  22.64069752  113.81289648
111  22.64063366  113.81293141 20
111  22.64084193  113.81337282
112  22.64084193  113.81337282  22.64087601  113.81344613 20
111  22.64080819  113.81349679 20
111  22.63983107  113.81403421 20
112  22.63968827  113.81397706  22.63963709  113.81387073
111  22.63968827  113.81397706 20
111  22.63949581  113.81355484
111  22.63943294  113.81358910 20
111  22.63963396  113.81402103
112  22.63963396  113.81402103  22.63967813  113.81411750 20
111  22.63958772  113.81416622 20
111  22.63557820  113.81637187
112  22.63557820  113.81637187  22.63551638  113.81640510 20
111  22.63549537  113.81651199 20
111  22.63547387  113.81661308
112  22.63547387  113.81661308  22.63545050  113.81672174 20
111  22.63537783  113.81676565 20
111  22.63525401  113.81683481
111  22.63528290  113.81695423 20
111  22.63591261  113.81687762 20
112  22.63597541  113.81685230  22.63601484  113.81683015
111  22.63597541  113.81685230 20
111  22.63659613  113.81651385 20
112  22.63669431  113.81657144  22.63673929  113.81666828
111  22.63669431  113.81657144 20
111  22.63694086  113.81708716 20
112  22.63686936  113.81728616  22.63674229  113.81735684
111  22.63686936  113.81728616 20
111  22.63572312  113.81792413
112  22.63572312  113.81792413  22.63565022  113.81796287 20
111  22.63569441  113.81809472
111  22.63628863  113.81921325 20
111  22.63575326  113.81806330 20
112  22.63577663  113.81797785  22.63582903  113.81795258
111  22.63577663  113.81797785 20
111  22.63690848  113.81735441
112  22.63690848  113.81735441  22.63703409  113.81728689 20
111  22.63709426  113.81740985 20
111  22.63726941  113.81778181
112  22.63726941  113.81778181  22.63731778  113.81788739 20
111  22.63724324  113.81793117 20
111  22.63710401  113.81800607
112  22.63710401  113.81800607  22.63699605  113.81806760 20
111  22.63703819  113.81819033 20
111  22.63762310  113.81941965
112  22.63762310  113.81941965  22.63766611  113.81951196 20
111  22.63758455  113.81957004 20
111  22.63680198  113.82000429 20
112  22.63661211  113.81990048  22.63654104  113.81974805
111  22.63661211  113.81990048 20
111  22.63641933  113.81948527
111  22.63661007  113.82002900
112  22.63661007  113.82002900  22.63666411  113.82013977 20
111  22.63680953  113.82006380 20
111  22.63766830  113.81958996 20
112  22.63768340  113.81936737  22.63761889  113.81923023
111  22.63768340  113.81936737 20
111  22.63713579  113.81821414 20
112  22.63721365  113.81801825  22.63732792  113.81794305
111  22.63721365  113.81801825 20
111  22.64359578  113.81452582 20
111  22.64381184  113.81439969 20
111  22.64429572  113.81414667
112  22.64429572  113.81414667  22.64439162  113.81410019 20
111  22.64444714  113.81422214 20
111  22.64524345  113.81590700
112  22.64524345  113.81590700  22.64528080  113.81599123 20
111  22.64517276  113.81607791 20
111  22.64491744  113.81619714 20
111  22.64468706  113.81626945
111  22.64542487  113.81589440 20
112  22.64528960  113.81582797  22.64524754  113.81574758
111  22.64528960  113.81582797 20
111  22.64526331  113.81577923 20
112  22.64531706  113.81566719  22.64538599  113.81562921
111  22.64531706  113.81566719 20
111  22.64549465  113.81556971 20
112  22.64555726  113.81548679  22.64557876  113.81542437
111  22.64555726  113.81548679 20
111  22.64570232  113.81510854 20
112  22.64568731  113.81493314  22.64564188  113.81483798
111  22.64568731  113.81493314 20
111  22.64542151  113.81436408 20
112  22.64532336  113.81428508  22.64525034  113.81425723
111  22.64532336  113.81428508 20
111  22.64524018  113.81425280
112  22.64524018  113.81425280  22.64519345  113.81423571 20
111  22.64515839  113.81417737 20
111  22.64488879  113.81376717 20
112  22.64487227  113.81366567  22.64489077  113.81361766
111  22.64487227  113.81366567 20
112  22.64513457  113.81334284  22.64530820  113.81323127
111  22.64513457  113.81334284 20
112  22.64572238  113.81314193  22.64592932  113.81320866
111  22.64572238  113.81314193 20
111  22.64583384  113.81319738 20
112  22.64589063  113.81328930  22.64590766  113.81335084
111  22.64589063  113.81328930 20
111  22.64600874  113.81368844 20
112  22.64601015  113.81378187  22.64599351  113.81382759
111  22.64601015  113.81378187 20
111  22.64599262  113.81383200
112  22.64599262  113.81383200  22.64597436  113.81388783 20
111  22.64600874  113.81397709 20
111  22.64625322  113.81449365
112  22.64625322  113.81449365  22.64631689  113.81462532 20
111  22.64648782  113.81455952 20
111  22.64675505  113.81441239 20
112  22.64688941  113.81441187  22.64696010  113.81443845
111  22.64688941  113.81441187 20
111  22.64703136  113.81446654 20
112  22.64712354  113.81444376  22.64718547  113.81441084
111  22.64712354  113.81444376 20
111  22.64792895  113.81400030
112  22.64792895  113.81400030  22.64802768  113.81394713 20
115  22.64799063  113.81377894
120 Linear Feature 6
111  22.64844087  113.81072525 20
111  22.64866376  113.81060313 20
111  22.64844250  113.81013687 20
111  22.64821309  113.81026615
111  22.64806072  113.81009366 20
111  22.64816478  113.81004477 20
111  22.64823895  113.80976565 20
111  22.64777845  113.80962032 20
111  22.64769505  113.80992115
111  22.64763930  113.80995078 20
111  22.64751902  113.80969225
111  22.64680908  113.81007175 20
111  22.64694791  113.81035851 20
111  22.64714354  113.81043082 20
111  22.64715587  113.81045712
111  22.64696793  113.81050575 20
111  22.64691126  113.81036776 20
111  22.64652458  113.81022775
111  22.64668152  113.81028458 20
111  22.64655360  113.81070035 20
111  22.64677458  113.81078117
111  22.64674302  113.81108749 20
115  22.64788726  113.81351312
120 Linear Feature 5
111  22.64962575  113.81264010 20
111  22.64867750  113.81063070 20
111  22.64841598  113.81077611 20
111  22.64829630  113.81116075 20
111  22.64823471  113.81119367
111  22.64839689  113.81155409 20
111  22.64856990  113.81145836 20
111  22.64854190  113.81139682 20
111  22.64872000  113.81145309 20
111  22.64899281  113.81129888
111  22.64900552  113.81132569 20
111  22.64872809  113.81147659 20
111  22.64860988  113.81182823 20
111  22.64854796  113.81186126
111  22.64870328  113.81219661 20
111  22.64887755  113.81210154 20
111  22.64886558  113.81207330 20
111  22.64904588  113.81213130 20
111  22.64892449  113.81250300 20
111  22.64886480  113.81253293
111  22.64894325  113.81269980 20
111  22.64896676  113.81261190 20
111  22.64908373  113.81255328 20
111  22.64916921  113.81273425 20
111  22.64935710  113.81279470
111  22.64817511  113.81344087 20
111  22.64826537  113.81317110 20
111  22.64832431  113.81314033
111  22.64820559  113.81288795 20
111  22.64822759  113.81305936 20
111  22.64806937  113.81314471 20
111  22.64797532  113.81293795 20
111  22.64788915  113.81298859 20
111  22.64801305  113.81263070 20
111  22.64807112  113.81260209
111  22.64794632  113.81233678 20
111  22.64797386  113.81251969 20
111  22.64781708  113.81260898 20
111  22.64771041  113.81239030 20
111  22.64764640  113.81242479 20
111  22.64776119  113.81209516 20
111  22.64781871  113.81206550
111  22.64768303  113.81177708 20
111  22.64772230  113.81197352 20
111  22.64756158  113.81206086 20
111  22.64745983  113.81184614 20
111  22.64744480  113.81185400 20
111  22.64740808  113.81183942 20
111  22.64751550  113.81155356 20
111  22.64756547  113.81152721
111  22.64745695  113.81132065 20
111  22.64748611  113.81143625 20
111  22.64731777  113.81153227 20
111  22.64719960  113.81130018 20
111  22.64718285  113.81130928 20
111  22.64708177  113.81127972 20
111  22.64711056  113.81117827 20
111  22.64716701  113.81114911
111  22.64709934  113.81102364 20
111  22.64709255  113.81109766 20
111  22.64699890  113.81114601 20
111  22.64692182  113.81099033 20
111  22.64703007  113.81093280
111  22.64683174  113.81090546 20
111  22.64677458  113.81078117 20
111  22.64696437  113.81068373 20
111  22.64700381  113.81070282
111  22.64703283  113.81060619 20
111  22.64696895  113.81059890 20
111  22.64691755  113.81057552 20
111  22.64701886  113.81043523 20
111  22.64709433  113.81050711
111  22.64722280  113.81042023 20
111  22.64715452  113.81026705 20
111  22.64729878  113.81018769 20
111  22.64715470  113.80988219
111  22.64716932  113.80987420 20
111  22.64729985  113.81015370 20
111  22.64748282  113.81022698 20
111  22.64749974  113.81026752
111  22.64759180  113.81021677 20
111  22.64755018  113.81019703 20
111  22.64751590  113.81011856 20
111  22.64760718  113.81007021 20
111  22.64763930  113.80995078 20
111  22.64771097  113.80991269 20
111  22.64781180  113.81009926 20
111  22.64778458  113.81018891
111  22.64789194  113.81018953 20
111  22.64793356  113.81003953 20
111  22.64812028  113.81011900 20
111  22.64814046  113.81010840 20
111  22.64821309  113.81026615 20
111  22.64816048  113.81048981 20
111  22.64813413  113.81050485
111  22.64817831  113.81060184 20
111  22.64827095  113.81054982 20
111  22.64834078  113.81069188 20
115  22.64848266  113.81073903
120 Linear Feature 4
111  22.65161706  113.80800953 20
111  22.65152903  113.80827378 20
111  22.65158147  113.80838380
111  22.65125525  113.80838983 20
111  22.65101658  113.80831195 20
111  22.65096611  113.80820560 20
111  22.65090442  113.80842361 20
111  22.65096487  113.80854946
111  22.65078779  113.80864681 20
111  22.65072631  113.80851275 20
111  22.65053123  113.80844663 20
111  22.65049796  113.80846333 20
111  22.65043537  113.80867763 20
111  22.65049753  113.80880636
111  22.65031877  113.80890460 20
111  22.65025798  113.80876922 20
111  22.65006690  113.80870372 20
111  22.65003242  113.80871383 20
111  22.64997116  113.80892571 20
111  22.65003295  113.80906174
111  22.64985369  113.80916030 20
111  22.64979707  113.80903234 20
111  22.64961429  113.80896614
111  22.64984940  113.80944359 20
111  22.65016187  113.81009368
111  22.65009326  113.81012503 20
111  22.64978129  113.80946195
111  22.65032609  113.81074976 20
111  22.65093983  113.81204323
112  22.65093983  113.81204323  22.65103189  113.81226638 20
111  22.65085297  113.81239523 20
111  22.65030313  113.81269483 20
112  22.65016335  113.81261929  22.65012129  113.81253003
111  22.65016335  113.81261929 20
111  22.64842294  113.80893070
112  22.64842294  113.80893070  22.64833250  113.80874156 20
111  22.64815723  113.80884400 20
111  22.64599006  113.81003413 20
112  22.64591851  113.81032313  22.64601525  113.81052458
111  22.64591851  113.81032313 20
111  22.64627995  113.81108790 21
111  22.64639664  113.81133178 20
111  22.64766561  113.81401969
111  22.64771798  113.81397406 20
111  22.64647629  113.81134671
112  22.64647629  113.81134671  22.64641530  113.81121226 20
111  22.64650696  113.81116472 20
111  22.64654639  113.81114415 20
112  22.64670046  113.81120772  22.64674393  113.81129888
111  22.64670046  113.81120772 20
111  22.64791806  113.81378785
112  22.64791806  113.81378785  22.64795904  113.81387445 20
111  22.64787863  113.81394558 20
111  22.64778613  113.81399622 20
112  22.64771798  113.81397406  22.64769607  113.81392966
111  22.64771798  113.81397406
111  22.64785291  113.81347458 20
111  22.64676589  113.81117665
112  22.64676589  113.81117665  22.64671331  113.81106499 20
111  22.64676784  113.81101893 20
111  22.64695965  113.81091607 20
112  22.64709206  113.81100838  22.64714044  113.81111548
111  22.64709206  113.81100838 20
111  22.64714464  113.81111863 20
112  22.64733451  113.81124575  22.64748733  113.81129361
111  22.64733451  113.81124575
112  22.64733451  113.81124575  22.64744387  113.81128297 20
111  22.64748445  113.81135495 20
111  22.64837229  113.81324229
112  22.64837229  113.81324229  22.64840384  113.81331065 20
111  22.64833956  113.81335023 20
111  22.64800772  113.81353313
112  22.64800772  113.81353313  22.64792301  113.81358219 20
111  22.64785291  113.81347458
111  22.64799063  113.81377894 20
112  22.64804087  113.81360233  22.64812704  113.81355116
111  22.64804087  113.81360233 20
111  22.64836371  113.81341833 20
112  22.64842116  113.81318254  22.64834264  113.81301846
111  22.64842116  113.81318254 20
111  22.64753357  113.81130127 20
112  22.64742485  113.81120237  22.64735474  113.81118414
111  22.64742485  113.81120237 20
111  22.64731328  113.81116632 20
112  22.64718467  113.81104665  22.64714471  113.81096309
111  22.64718467  113.81104665 20
111  22.64708884  113.81084174 20
112  22.64718909  113.81051891  22.64737206  113.81036623
111  22.64718909  113.81051891 20
111  22.64763775  113.81027432 20
112  22.64770225  113.81026141  22.64774363  113.81026088
111  22.64770225  113.81026141 20
111  22.64786979  113.81026141 20
112  22.64798967  113.81035787  22.64803991  113.81046295
111  22.64798967  113.81035787 20
111  22.64811515  113.81061310 20
112  22.64809272  113.81077946  22.64804306  113.81083696
111  22.64809272  113.81077946 20
111  22.64804741  113.81083203
112  22.64804741  113.81083203  22.64801285  113.81087054 20
111  22.64804132  113.81094545 20
111  22.64827436  113.81143183
112  22.64827436  113.81143183  22.64830061  113.81148215 20
112  22.64830549  113.81154851  22.64832366  113.81158679 20
112  22.64838204  113.81165516  22.64840425  113.81170219
111  22.64838204  113.81165516 20
111  22.64857468  113.81205988
112  22.64857468  113.81205988  22.64859992  113.81211381 20
112  22.64859824  113.81217291  22.64861576  113.81221165 20
112  22.64867227  113.81227409  22.64870031  113.81233258
111  22.64867227  113.81227409 20
111  22.64895562  113.81288132
112  22.64895562  113.81288132  22.64904255  113.81306135 20
111  22.64918684  113.81297416 20
111  22.64960817  113.81273785
111  22.64958798  113.81266785 20
111  22.64914221  113.81291277
112  22.64914221  113.81291277  22.64906019  113.81295607 20
111  22.64900913  113.81283998 20
111  22.64871821  113.81222108
112  22.64871821  113.81222108  22.64869648  113.81217474 20
112  22.64865862  113.81214639  22.64864109  113.81210765 20
112  22.64862591  113.81202358  22.64860067  113.81197117
111  22.64862591  113.81202358 20
111  22.64841296  113.81158007
112  22.64841296  113.81158007  22.64838772  113.81152976 20
112  22.64836096  113.81151677  22.64834481  113.81148396 20
112  22.64832825  113.81139080  22.64829393  113.81132408
111  22.64832825  113.81139080 20
111  22.64810867  113.81092804 20
112  22.64814664  113.81082149  22.64818754  113.81079142
111  22.64814664  113.81082149
112  22.64814664  113.81082149  22.64823622  113.81072126 20
111  22.64816660  113.81056934 20
111  22.64800962  113.81025761
112  22.64800962  113.81025761  22.64797574  113.81018608 20
111  22.64788548  113.81018948 20
111  22.64765125  113.81018817 20
111  22.64760083  113.81021242 20
111  22.64715587  113.81045712 20
112  22.64700237  113.81071038  22.64696592  113.81091015
111  22.64700237  113.81071038
112  22.64700237  113.81071038  22.64698555  113.81080381 20
111  22.64693117  113.81085222 20
111  22.64680118  113.81092185 20
112  22.64661209  113.81084789  22.64654619  113.81070888
111  22.64661209  113.81084789 20
111  22.64641697  113.81043292
112  22.64641697  113.81043292  22.64636566  113.81031807 20
111  22.64647823  113.81025317 20
111  22.64746265  113.80971334 20
111  22.64760146  113.80966138 20
111  22.64809628  113.80948453 20
112  22.64826243  113.80957644  22.64832421  113.80971164
111  22.64826243  113.80957644 20
111  22.64964653  113.81250815
112  22.64964653  113.81250815  22.64969385  113.81261892 20
111  22.64958798  113.81266785
111  22.64960817  113.81273785 20
112  22.64979088  113.81281552  22.64987568  113.81295881
111  22.64979088  113.81281552
112  22.64979088  113.81281552  22.64987568  113.81299928 20
111  22.64998440  113.81295619
111  22.65004375  113.81284016 20
112  22.64984641  113.81276082  22.64978682  113.81263295
111  22.64984641  113.81276082 20
111  22.64873363  113.81039974 20
111  22.64855628  113.81004691 20
111  22.64831550  113.80951536
112  22.64831550  113.80951536  22.64822465  113.80932241 20
111  22.64805001  113.80941691 20
111  22.64744246  113.80963452 20
111  22.64645569  113.81017442 20
112  22.64635194  113.81046535  22.64643858  113.81065950
111  22.64635194  113.81046535 20
111  22.64655293  113.81089047
112  22.64655293  113.81089047  22.64660131  113.81099378 20
111  22.64650710  113.81107880 20
111  22.64646822  113.81109858 20
112  22.64632102  113.81102021  22.64627054  113.81091615
111  22.64632102  113.81102021 20
111  22.64597106  113.81027488
112  22.64597106  113.81027488  22.64592226  113.81015820 20
111  22.64602835  113.81009005 20
111  22.64817925  113.80890943 20
112  22.64836668  113.80897062  22.64842907  113.80910583
111  22.64836668  113.80897062 20
111  22.65010432  113.81265311
112  22.65010432  113.81265311  22.65015340  113.81276199 20
111  22.65004375  113.81284016
111  22.64998440  113.81295619 20
115  22.65086409  113.81246648
120 Linear Feature 3
111  22.64946109  113.80863959 53
111  22.64973578  113.80922511 53
111  22.65125525  113.80838983 53
111  22.65141304  113.80847916 53
111  22.65175145  113.80828759 53 102
111  22.65145545  113.80767498 53 102
112  22.65158534  113.80729743  22.65181434  113.80717936
111  22.65158534  113.80729743 53
111  22.65187128  113.80714695 53 102
111  22.65174588  113.80688030
111  22.65220055  113.80721477 20
111  22.65187508  113.80707759
112  22.65187508  113.80707759  22.65183587  113.80706029 20
111  22.65181759  113.80707075 20
111  22.65157502  113.80720214
112  22.65157502  113.80720214  22.65150375  113.80723949 20
111  22.65152945  113.80731305 20
111  22.65197360  113.80826117
111  22.65191109  113.80829577 20
111  22.65145770  113.80731728 20
112  22.65150940  113.80715049  22.65159703  113.80710428
111  22.65150940  113.80715049 20
111  22.65177937  113.80700327 20
112  22.65189760  113.80700322  22.65196966  113.80703276
111  22.65189760  113.80700322 20
111  22.65217437  113.80711990
112  22.65217437  113.80711990  22.65226376  113.80715724 20
115  22.65230080  113.80714189
120 Linear Feature 2
111  22.65281551  113.80617686 20
111  22.65304422  113.80671010
112  22.65304422  113.80671010  22.65308282  113.80680413 20
111  22.65298055  113.80685823 20
111  22.65227780  113.80723872
112  22.65227780  113.80723872  22.65225443  113.80725086 20
111  22.65226270  113.80728092 20
111  22.65244462  113.80774554
112  22.65244462  113.80774554  22.65246247  113.80779126 20
111  22.65245584  113.80788780 20
111  22.65243373  113.80803564 20
112  22.65230815  113.80816704  22.65219291  113.80822788
111  22.65230815  113.80816704 20
111  22.65145792  113.80862875
112  22.65145792  113.80862875  22.65140011  113.80866026 20
111  22.65132917  113.80860372
112  22.65132917  113.80860372  22.65126967  113.80856342 20
111  22.65123254  113.80858143 20
111  22.64984194  113.80933879
112  22.64984194  113.80933879  22.64980542  113.80935989 20
111  22.64983388  113.80941084 20
111  22.64984940  113.80944359
112  22.64984940  113.80944359  22.64988202  113.80951638 20
111  22.64981613  113.80958778 20
111  22.64878241  113.81019869
112  22.64878241  113.81019869  22.64867492  113.81026072 20
111  22.64872925  113.81038985 21
111  22.64857392  113.81005777 20
112  22.64875355  113.81013386  22.64886045  113.81007119
111  22.64875355  113.81013386 20
111  22.64976060  113.80954416 20
112  22.64978129  113.80946195  22.64975776  113.80941360
111  22.64978129  113.80946195 20
111  22.64975776  113.80941360 20
112  22.64979671  113.80928172  22.64986973  113.80924057
111  22.64979671  113.80928172 20
111  22.65120451  113.80850940 20
112  22.65130309  113.80850193  22.65134772  113.80853014
111  22.65130309  113.80850193 20
111  22.65137936  113.80854281 20
112  22.65145442  113.80854853  22.65149127  113.80852838
111  22.65145442  113.80854853 20
111  22.65225336  113.80810634
112  22.65225336  113.80810634  22.65236121  113.80804951 20
111  22.65236971  113.80800495 20
111  22.65238896  113.80786284 20
112  22.65237761  113.80777272  22.65236138  113.80773052
111  22.65237761  113.80777272 20
111  22.65219063  113.80730024 20
112  22.65225834  113.80716482  22.65236009  113.80711154
111  22.65225834  113.80716482 20
111  22.65295784  113.80678683 20
112  22.65297361  113.80671719  22.65295332  113.80666865
111  22.65297361  113.80671719 20
111  22.65274954  113.80621324
111  22.65230705  113.80646319 20
111  22.65236834  113.80659405 20
111  22.65275578  113.80638361
111  22.65269121  113.80624613 20
111  22.65290876  113.80670890 20
115  22.65304502  113.80664611
120 Linear Feature 12
111  22.62325888  113.81462494 20
111  22.62331999  113.81459223 20
112  22.62353727  113.81465628  22.62359830  113.81478245
111  22.62353727  113.81465628 20
111  22.62366924  113.81492641 20
111  22.62335498  113.81482348 20
111  22.62325888  113.81462494
111  22.62312312  113.81484867 20
111  22.62315817  113.81492169 20
111  22.62306201  113.81523082 20
111  22.62303010  113.81524981 20
111  22.62273442  113.81515391 20
111  22.62270114  113.81507964 20
111  22.62312312  113.81484867
111  22.62251042  113.81518374 20
111  22.62254972  113.81526047 20
111  22.62244166  113.81558784 20
111  22.62212717  113.81549391 20
111  22.62208866  113.81541459 20
111  22.62251042  113.81518374
111  22.62190272  113.81551632 20
111  22.62194230  113.81559658 20
111  22.62183100  113.81592536 20
111  22.62152493  113.81582932 20
111  22.62148599  113.81574435 20
111  22.62190272  113.81551632
111  22.62128977  113.81585165 20
111  22.62133225  113.81593277 20
111  22.62122034  113.81626215 20
111  22.62090308  113.81616149 20
111  22.62086757  113.81608292 20
111  22.62128977  113.81585165
111  22.62067399  113.81618863 20
111  22.62071605  113.81626963 20
111  22.62061090  113.81659910 20
111  22.62029852  113.81650617 20
111  22.62025614  113.81641708 20
111  22.62067399  113.81618863
111  22.62006325  113.81652261 20
111  22.62010478  113.81660527 20
111  22.61998995  113.81693267 20
111  22.61968516  113.81683632 20
111  22.61964617  113.81675099 20
111  22.62006325  113.81652261
111  22.61939733  113.81674495 20
111  22.61949517  113.81693820 20
111  22.61939351  113.81723873 20
111  22.61927645  113.81698452
112  22.61927645  113.81698452  22.61922402  113.81686728 20
111  22.61933895  113.81678163 20
111  22.61939733  113.81674495
111  22.61930400  113.81728565 20
111  22.61901886  113.81719808 20
111  22.61892493  113.81700187 20
112  22.61918688  113.81704760  22.61926992  113.81721525
111  22.61918688  113.81704760 20
111  22.61930400  113.81728565
111  22.61879125  113.81721844 20
111  22.61837354  113.81744722 20
111  22.61841512  113.81753553 20
111  22.61872380  113.81762757 20
111  22.61883434  113.81730628 20
111  22.61879125  113.81721844
111  22.61817834  113.81755381 20
111  22.61775435  113.81778586 20
111  22.61779262  113.81786584 20
111  22.61811130  113.81796164 20
111  22.61822347  113.81764211 20
111  22.61817834  113.81755381
111  22.61757056  113.81788631 20
111  22.61714634  113.81811847 20
111  22.61718744  113.81820649 20
111  22.61750321  113.81829692 20
111  22.61761120  113.81796854 20
111  22.61757056  113.81788631
111  22.61695966  113.81822059 20
111  22.61647520  113.81848564 20
111  22.61650064  113.81853746 20
111  22.61688277  113.81865596 20
111  22.61699998  113.81830458 20
111  22.61695966  113.81822059
111  22.61623189  113.81847636 20
111  22.61631083  113.81864459 20
111  22.61618374  113.81905517 20
111  22.61605829  113.81878094 20
112  22.61612716  113.81853138  22.61626047  113.81844944
111  22.61612716  113.81853138 20
115  22.61623189  113.81847636
120 Linear Feature 11
111  22.61610935  113.81837764 22
111  22.61867004  113.81697569 20
111  22.61946813  113.81654300 22
111  22.62323483  113.81447362
111  22.62327676  113.81455186 22
111  22.61892791  113.81693421 20
111  22.61870327  113.81705820 22
115  22.61614860  113.81845543
120 Linear Feature 10
112  22.61628615  113.81928970  22.61634531  113.81941870 20
111  22.61649510  113.81933838 20
111  22.61935880  113.81777007
112  22.61935880  113.81777007  22.61949630  113.81769588 20
111  22.61943763  113.81754699 20
111  22.61919088  113.81704438
112  22.61919088  113.81704438  22.61911377  113.81689425 20
111  22.61897852  113.81696017 20
111  22.61612194  113.81851894
112  22.61612194  113.81851894  22.61596858  113.81860165 20
111  22.61605242  113.81878426 20
111  22.61628615  113.81928970
111  22.61626378  113.81933348 20
111  22.61598939  113.81874646
112  22.61598939  113.81874646  22.61593180  113.81851654 20
111  22.61613303  113.81841356 20
111  22.61619515  113.81837991 22
111  22.61637840  113.81828234 20
111  22.61898183  113.81685695
111  22.61939814  113.81673259 20
112  22.61926766  113.81699840  22.61934639  113.81717014
111  22.61926766  113.81699840 20
111  22.61950244  113.81749082
112  22.61950244  113.81749082  22.61957492  113.81764013 20
111  22.61975869  113.81754760 20
111  22.62362982  113.81542438 20
112  22.62371088  113.81499939  22.62358882  113.81471371
111  22.62371088  113.81499939 20
111  22.62354281  113.81465320 20
112  22.62328656  113.81459936  22.62311045  113.81469526
111  22.62328656  113.81459936 20
111  22.61939814  113.81673259
111  22.61898183  113.81685695 22
111  22.61928362  113.81669546 20
111  22.62325802  113.81451362
112  22.62325802  113.81451362  22.62345743  113.81440763 20
111  22.62357418  113.81461497 20
111  22.62375630  113.81499079 21
115  22.62371586  113.81501140
120 Linear Feature 9
112  22.62866625  113.81235964  22.62868098  113.81249872 20
111  22.62858537  113.81256794
112  22.62858537  113.81256794  22.62839145  113.81269986 20
111  22.62829299  113.81248638
111  22.62821407  113.81252669 20
112  22.62813515  113.81281129  22.62795701  113.81291634
111  22.62813515  113.81281129 20
111  22.62405486  113.81504399 20
112  22.62376262  113.81492966  22.62367650  113.81474899
111  22.62376262  113.81492966 20
111  22.62359497  113.81456150 20
112  22.62322771  113.81442728  22.62299848  113.81455750
111  22.62322771  113.81442728 20
111  22.62176584  113.81521904 21
111  22.62164092  113.81528671 20
111  22.61866941  113.81691303 21
111  22.61855144  113.81697772 20
111  22.61632340  113.81819682 21
111  22.61615298  113.81829009 20
111  22.61603523  113.81836879
112  22.61603523  113.81836879  22.61586005  113.81849800 20
111  22.61592874  113.81871631 20
111  22.61631288  113.81953809 20
111  22.62369660  113.81549688 20
111  22.62380876  113.81535259 20
111  22.62392308  113.81521998 20
111  22.62862113  113.81264795
112  22.62862113  113.81264795  22.62875109  113.81257960 20
112  22.62883043  113.81251236  22.62891994  113.81247497
111  22.62883043  113.81251236 20
115  22.62888390  113.81248822
120 Linear Feature 8
111  22.62611402  113.80574015 22
111  22.62714328  113.80519054 22
112  22.62737343  113.80527231  22.62751040  113.80540657
111  22.62737343  113.80527231 22
111  22.62861730  113.80650073
112  22.62861730  113.80650073  22.62900910  113.80688741 22
111  22.62953531  113.80673211 22
112  22.63037392  113.80638443  22.63077064  113.80618939
111  22.63037392  113.80638443
112  22.63037392  113.80638443  22.63099204  113.80610653 22
111  22.63188988  113.80559017 22
112  22.63225949  113.80469505  22.63198577  113.80403390
111  22.63225949  113.80469505 22
111  22.63149320  113.80306317 22
112  22.63156743  113.80271647  22.63174410  113.80260017
111  22.63156743  113.80271647 22
111  22.63180737  113.80258859
112  22.63180737  113.80258859  22.63198180  113.80251833 22
111  22.63208535  113.80273581 22
111  22.63280163  113.80425737
112  22.63280163  113.80425737  22.63309012  113.80488005 22
111  22.63361827  113.80456385 22
111  22.63533839  113.80361562 22
112  22.63564961  113.80371759  22.63574372  113.80391950
111  22.63564961  113.80371759 22
111  22.63581454  113.80407396
112  22.63581454  113.80407396  22.63590120  113.80427991 22
111  22.63567563  113.80439267 22
111  22.63396667  113.80533189
112  22.63396667  113.80533189  22.63345008  113.80561537 22
111  22.63369845  113.80615049 22
111  22.63446029  113.80777077
112  22.63446029  113.80777077  22.63454079  113.80796121 22
111  22.63436454  113.80807919 22
111  22.63414582  113.80820047 22
112  22.63384263  113.80805191  22.63371918  113.80781350
111  22.63384263  113.80805191 22
111  22.63308969  113.80644772
112  22.63308969  113.80644772  22.63277303  113.80585169 22
111  22.63229549  113.80617493 22
111  22.63073719  113.80704499 22
112  22.62998142  113.80757873  22.62946295  113.80799042
111  22.62998142  113.80757873
112  22.62998142  113.80757873  22.62951931  113.80794506 22
111  22.62957472  113.80851994 22
111  22.62978856  113.81037184
112  22.62978856  113.81037184  22.62980600  113.81053611 22
111  22.62969165  113.81061715 22
111  22.62878376  113.81110559
112  22.62878376  113.81110559  22.62858026  113.81121340 22
111  22.62859740  113.81142779 22
111  22.62870363  113.81239794 21
111  22.62866750  113.81240029
111  22.62875280  113.81216179 20
111  22.62876341  113.81228789
112  22.62876341  113.81228789  22.62877581  113.81242343 20
111  22.62890509  113.81236329 20
111  22.62897311  113.81233319
112  22.62897311  113.81233319  22.62882105  113.81239512 20
111  22.62875280  113.81216179 22
